"UTC","Year","Mo","Da","Ho","Mi","Se","LatDef","LonDef","MwDef",""
"1949-6-4T22:30:0","1949","06","04","22","30","00","42.216","12.424","4.16",""
"1949-6-9T6:27:0","1949","06","09","06","27","00","45.870","14.170","4.16",""
"1949-6-30T6:50:0","1949","06","30","06","50","00","44.800","14.880","5.10",""
"1949-7-22T12:21:18","1949","07","22","12","21","18","46.067","7.867","3.90",""
"1949-8-19T8:15:0","1949","08","19","08","15","00","46.100","14.250","4.16",""
"1949-8-19T11:0:0","1949","08","19","11","00","00","46.100","14.250","4.16",""
"1949-10-8T3:8:0","1949","10","08","03","08","00","36.915","14.686","5.10",""
"1949-10-27T19:8:0","1949","10","27","19","08","00","42.532","12.805","4.98",""
"1949-12-6T3:46:7","1949","12","06","03","46","07","43.700","13.400","4.38",""
"1949-12-7T1:43:59","1949","12","07","01","43","59","45.880","13.930","4.38",""
"1949-12-8T18:15:0","1949","12","08","18","15","00","46.200","14.800","4.16",""
"1950-1-1T10:3:0","1950","01","01","10","03","00","41.159","14.948","4.16",""
"1950-2-20T1:55:12","1950","02","20","01","55","12","46.398","13.019","4.20",""
"1950-3-7T4:5:49","1950","03","07","04","05","49","42.633","13.300","4.74",""
"1950-3-12T18:15:0","1950","03","12","18","15","00","42.694","13.248","4.16",""
"1950-4-1T0:0:0","1950","04","01","00","00","00","43.392","10.463","4.99",""
"1950-4-7T4:16:50","1950","04","07","04","16","50","43.533","10.333","4.71",""
"1950-4-8T8:47:0","1950","04","08","08","47","00","37.707","15.164","3.75",""
"1950-4-10T3:55:0","1950","04","10","03","55","00","38.147","15.601","3.93",""
"1950-4-19T0:0:0","1950","04","19","00","00","00","41.183","14.193","3.70",""
"1950-4-25T19:7:0","1950","04","25","19","07","00","45.830","14.180","4.16",""
"1950-5-6T3:43:0","1950","05","06","03","43","00","44.731","10.671","4.41",""
"1950-7-18T23:52:41","1950","07","18","23","52","41","38.146","15.434","4.71",""
"1950-9-3T22:41:20","1950","09","03","22","41","20","42.878","13.579","4.40",""
"1950-9-5T4:8:0","1950","09","05","04","08","00","42.547","13.457","5.69",""
"1950-12-9T14:45:38","1950","12","09","14","45","38","38.131","15.505","4.40",""
"1951-1-12T14:55:55","1951","01","12","14","55","55","44.890","14.790","4.16",""
"1951-1-16T1:11:0","1951","01","16","01","11","00","41.808","15.900","5.22",""
"1951-5-15T22:54:0","1951","05","15","22","54","00","45.226","9.620","5.17",""
"1951-5-16T2:27:0","1951","05","16","02","27","00","46.320","8.600","4.30",""
"1951-5-25T20:42:0","1951","05","25","20","42","00","43.337","14.811","4.55",""
"1951-6-7T4:7:0","1951","06","07","04","07","00","47.310","10.970","4.63",""
"1951-6-10T15:38:4","1951","06","10","15","38","04","46.400","14.300","4.32",""
"1951-8-2T12:50:56","1951","08","02","12","50","56","42.700","13.200","4.44",""
"1951-8-8T19:56:0","1951","08","08","19","56","00","42.466","13.461","5.25",""
"1951-8-12T21:19:0","1951","08","12","21","19","00","44.028","10.384","4.59",""
"1951-9-1T0:0:0","1951","09","01","00","00","00","43.029","13.288","5.25",""
"1951-10-29T22:48:0","1951","10","29","22","48","00","44.458","10.989","4.40",""
"1951-11-18T4:49:0","1951","11","18","04","49","00","46.860","10.920","4.16",""
"1952-1-18T1:36:0","1952","01","18","01","36","00","45.995","12.542","4.44",""
"1952-2-23T21:56:23","1952","02","23","21","56","23","45.800","14.270","4.61",""
"1952-3-1T12:29:0","1952","03","01","12","29","00","37.686","15.124","3.47",""
"1952-3-2T14:14:0","1952","03","02","14","14","00","37.683","15.123","3.47",""
"1952-3-19T8:13:0","1952","03","19","08","13","00","37.660","15.147","4.03",""
"1952-7-4T20:35:12","1952","07","04","20","35","12","43.980","11.883","4.94",""
"1952-7-4T21:30:13","1952","07","04","21","30","13","43.967","11.867","4.76",""
"1952-8-22T2:25:31","1952","08","22","02","25","31","45.105","8.846","4.11",""
"1952-9-17T0:55:0","1952","09","17","00","55","00","47.390","11.850","4.16",""
"1952-12-2T6:13:22","1952","12","02","06","13","22","44.004","12.079","4.42",""
"1953-2-13T16:29:45","1953","02","13","16","29","45","44.363","11.525","",""
"1953-2-25T0:7:46","1953","02","25","00","07","46","38.676","16.065","4.88",""
"1953-5-4T6:19:0","1953","05","04","06","19","00","47.280","11.510","4.16",""
"1953-6-10T22:16:0","1953","06","10","22","16","00","47.270","11.390","4.16",""
"1953-7-19T18:46:0","1953","07","19","18","46","00","41.520","15.904","4.55",""
"1953-7-25T1:34:0","1953","07","25","01","34","00","46.501","13.072","4.40",""
"1953-8-22T5:26:0","1953","08","22","05","26","00","44.787","10.795","4.73",""
"1953-10-25T21:24:0","1953","10","25","21","24","00","46.750","13.180","4.16",""
"1953-12-14T7:11:6","1953","12","14","07","11","06","44.064","12.061","4.70",""
"1954-3-23T17:55:0","1954","03","23","17","55","00","42.569","12.727","4.16",""
"1954-4-25T22:17:19","1954","04","25","22","17","19","46.401","12.619","4.54",""
"1954-5-19T9:35:0","1954","05","19","09","35","00","46.280","7.310","5.30",""
"1954-6-14T5:35:8","1954","06","14","05","35","08","46.306","7.339","4.16",""
"1954-7-16T0:5:0","1954","07","16","00","05","00","44.648","9.585","3.70",""
"1954-7-29T4:40:27","1954","07","29","04","40","27","46.300","7.500","5.00",""
"1954-8-6T19:21:12","1954","08","06","19","21","12","40.764","15.800","5.18",""
"1954-10-11T16:45:25","1954","10","11","16","45","25","46.211","13.119","4.76",""
"1954-10-24T12:9:0","1954","10","24","12","09","00","47.270","11.240","4.16",""
"1954-10-26T2:25:0","1954","10","26","02","25","00","41.620","15.866","4.72",""
"1954-11-20T5:35:24","1954","11","20","05","35","24","37.924","13.093","4.24",""
"1955-2-1T4:25:0","1955","02","01","04","25","00","37.618","15.061","2.91",""
"1955-2-2T5:0:0","1955","02","02","05","00","00","37.630","15.066","2.91",""
"1955-2-2T18:43:0","1955","02","02","18","43","00","47.210","10.760","4.16",""
"1955-2-9T10:6:0","1955","02","09","10","06","00","41.721","15.865","5.05",""
"1955-3-12T6:57:4","1955","03","12","06","57","04","44.798","10.173","4.15",""
"1955-3-18T6:49:37","1955","03","18","06","49","37","41.700","15.883","5.22",""
"1955-4-11T15:24:0","1955","04","11","15","24","00","44.136","9.890","4.07",""
"1955-5-7T2:29:46","1955","05","07","02","29","46","45.106","7.315","4.16",""
"1955-5-12T14:15:0","1955","05","12","14","15","00","44.530","7.154","4.66",""
"1955-5-22T4:58:0","1955","05","22","04","58","00","47.266","11.393","5.05",""
"1955-6-20T4:47:0","1955","06","20","04","47","00","44.525","7.144","4.77",""
"1955-7-3T23:55:34","1955","07","03","23","55","34","40.093","15.595","4.19",""
"1955-7-12T4:2:0","1955","07","12","04","02","00","41.706","15.959","4.16",""
"1955-7-23T3:54:32","1955","07","23","03","54","32","46.187","12.711","4.49",""
"1955-7-23T19:28:54.49","1955","07","23","19","28","54","46.320","12.960","4.44",""
"1955-7-23T21:5:0","1955","07","23","21","05","00","39.580","16.417","4.64",""
"1955-12-13T17:4:0","1955","12","13","17","04","00","44.186","10.088","4.53",""
"1956-1-9T0:44:0","1956","01","09","00","44","00","40.570","16.366","4.72",""
"1956-1-31T2:25:33.8","1956","01","31","02","25","34","45.580","14.280","5.03",""
"1956-1-31T3:1:6","1956","01","31","03","01","06","45.550","14.280","4.16",""
"1956-1-31T3:58:17","1956","01","31","03","58","17","45.550","14.280","4.16",""
"1956-2-3T13:42:16","1956","02","03","13","42","16","45.550","14.280","4.99",""
"1956-2-7T1:50:0","1956","02","07","01","50","00","45.709","6.400","3.70",""
"1956-2-20T1:29:26","1956","02","20","01","29","26","45.273","11.886","4.49",""
"1956-2-20T1:29:41","1956","02","20","01","29","41","44.621","11.982","4.96",""
"1956-2-22T22:55:6","1956","02","22","22","55","06","43.298","11.280","4.03",""
"1956-3-8T11:3:30","1956","03","08","11","03","30","45.550","14.280","4.97",""
"1956-3-20T0:35:0","1956","03","20","00","35","00","43.877","7.966","3.93",""
"1956-4-26T3:0:3","1956","04","26","03","00","03","44.209","11.330","4.74",""
"1956-5-10T12:30:0","1956","05","10","12","30","00","46.404","12.928","3.93",""
"1956-5-26T18:40:0","1956","05","26","18","40","00","43.939","11.897","4.99",""
"1956-5-29T16:21:0","1956","05","29","16","21","00","43.950","11.817","4.59",""
"1956-6-1T8:32:45","1956","06","01","08","32","45","44.720","7.291","4.30",""
"1956-6-3T1:45:57","1956","06","03","01","45","57","44.003","11.876","4.51",""
"1956-8-17T10:39:0","1956","08","17","10","39","00","41.709","15.683","4.40",""
"1956-9-22T3:19:39","1956","09","22","03","19","39","41.584","15.721","4.64",""
"1956-10-7T19:12:41","1956","10","07","19","12","41","42.444","13.292","4.46",""
"1956-11-5T19:45:0","1956","11","05","19","45","00","46.506","13.039","5.04",""
"1956-11-25T2:6:40","1956","11","25","02","06","40","41.572","14.399","4.07",""
"1957-3-3T9:27:0","1957","03","03","09","27","00","37.692","15.104","3.47",""
"1957-3-8T4:13:2","1957","03","08","04","13","02","43.793","7.785","3.81",""
"1957-3-12T16:20:0","1957","03","12","16","20","00","42.700","13.008","4.16",""
"1957-4-11T16:19:0","1957","04","11","16","19","00","42.256","13.079","4.94",""
"1957-4-17T2:22:0","1957","04","17","02","22","00","43.937","11.942","4.68",""
"1957-4-17T8:40:37","1957","04","17","08","40","37","43.900","11.833","4.72",""
"1957-4-30T6:5:8","1957","04","30","06","05","08","43.733","12.013","4.23",""
"1957-5-3T3:29:34","1957","05","03","03","29","34","40.797","15.700","4.09",""
"1957-5-20T19:57:38.05","1957","05","20","19","57","38","38.505","14.191","5.19",""
"1957-5-21T11:44:4","1957","05","21","11","44","04","38.726","14.170","5.30",""
"1957-6-23T2:13:10","1957","06","23","02","13","10","45.520","14.350","4.16",""
"1957-7-19T9:4:7","1957","07","19","09","04","07","42.733","12.727","4.58",""
"1957-8-2T22:24:0","1957","08","02","22","24","00","46.500","13.750","4.16",""
"1957-8-27T11:54:0","1957","08","27","11","54","00","44.395","10.995","4.73",""
"1957-9-1T17:53:24","1957","09","01","17","53","24","45.500","14.280","4.16",""
"1957-10-19T6:14:0","1957","10","19","06","14","00","40.577","15.646","3.70",""
"1957-10-25T23:2:5","1957","10","25","23","02","05","44.386","10.218","4.27",""
"1957-11-11T21:40:0","1957","11","11","21","40","00","43.483","13.581","4.50",""
"1957-12-6T4:54:0","1957","12","06","04","54","00","42.707","12.029","4.97",""
"1958-1-9T11:58:30","1958","01","09","11","58","30","45.684","10.802","4.16",""
"1958-1-15T15:11:0","1958","01","15","15","11","00","46.630","13.690","4.40",""
"1958-3-19T16:3:54","1958","03","19","16","03","54","46.500","14.750","4.86",""
"1958-5-4T10:52:45","1958","05","04","10","52","45","44.322","7.428","4.62",""
"1958-5-8T0:13:23","1958","05","08","00","13","23","42.729","12.981","4.25",""
"1958-5-30T6:26:0","1958","05","30","06","26","00","42.896","11.769","4.05",""
"1958-6-24T6:7:0","1958","06","24","06","07","00","42.317","13.498","5.04",""
"1958-7-13T20:48:0","1958","07","13","20","48","00","39.005","16.610","4.56",""
"1958-9-30T8:45:0","1958","09","30","08","45","00","47.230","10.590","4.86",""
"1958-10-13T13:50:0","1958","10","13","13","50","00","43.909","7.866","3.70",""
"1958-10-27T10:9:0","1958","10","27","10","09","00","38.992","16.488","4.59",""
"1959-1-1T23:58:14","1959","01","01","23","58","14","42.699","13.674","4.33",""
"1959-1-26T5:35:40","1959","01","26","05","35","40","44.422","9.624","4.27",""
"1959-3-11T0:15:0","1959","03","11","00","15","00","43.959","12.064","4.31",""
"1959-3-24T10:24:0","1959","03","24","10","24","00","43.698","11.297","4.85",""
"1959-4-5T10:48:0","1959","04","05","10","48","00","44.522","6.764","5.39",""
"1959-4-26T14:45:0","1959","04","26","14","45","00","46.484","13.021","5.21",""
"1959-5-2T6:36:24","1959","05","02","06","36","24","46.380","14.500","4.40",""
"1959-6-13T21:56:42.6","1959","06","13","21","56","43","46.440","12.800","5.26",""
"1959-7-17T13:16:0","1959","07","17","13","16","00","44.534","6.742","4.38",""
"1959-8-10T14:57:55","1959","08","10","14","57","55","45.483","6.500","3.96",""
"1959-11-4T5:3:25","1959","11","04","05","03","25","44.483","7.276","4.28",""
"1959-11-14T20:38:0","1959","11","14","20","38","00","37.692","15.104","3.47",""
"1959-12-13T22:26:59","1959","12","13","22","26","59","43.812","7.362","4.16",""
"1959-12-21T22:35:3","1959","12","21","22","35","03","43.869","7.525","4.13",""
"1959-12-23T9:29:0","1959","12","23","09","29","00","37.357","14.908","5.11",""
"1960-1-6T15:18:0","1960","01","06","15","18","00","46.514","12.692","4.64",""
"1960-1-11T11:27:0","1960","01","11","11","27","00","41.283","13.986","5.16",""
"1960-1-28T14:34:19","1960","01","28","14","34","19","44.550","6.739","4.09",""
"1960-2-6T12:0:30","1960","02","06","12","00","30","42.980","12.652","4.18",""
"1960-2-17T15:32:50","1960","02","17","15","32","50","45.580","14.320","4.63",""
"1960-2-19T2:30:0","1960","02","19","02","30","00","45.806","10.625","4.81",""
"1960-2-24T1:51:0","1960","02","24","01","51","00","43.211","12.995","4.32",""
"1960-3-14T4:44:0","1960","03","14","04","44","00","42.037","13.267","4.72",""
"1960-3-16T1:52:48","1960","03","16","01","52","48","42.613","13.322","4.44",""
"1960-3-23T23:10:0","1960","03","23","23","10","00","46.370","8.020","5.00",""
"1960-4-15T2:45:11","1960","04","15","02","45","11","43.708","12.297","4.45",""
"1960-4-16T1:15:0","1960","04","16","01","15","00","38.797","15.214","4.63",""
"1960-4-23T11:44:0","1960","04","23","11","44","00","42.715","12.531","4.66",""
"1960-4-30T0:52:6","1960","04","30","00","52","06","44.020","11.852","4.28",""
"1960-7-12T14:8:0","1960","07","12","14","08","00","42.726","12.498","4.93",""
"1960-7-14T4:18:0","1960","07","14","04","18","00","46.410","13.011","4.40",""
"1960-7-18T4:7:0","1960","07","18","04","07","00","42.578","12.564","4.53",""
"1960-7-20T23:9:0","1960","07","20","23","09","00","42.535","12.571","4.67",""
"1960-7-25T6:18:0","1960","07","25","06","18","00","37.691","15.101","3.47",""
"1960-10-29T0:8:39","1960","10","29","00","08","39","43.999","11.385","4.91",""
"1960-12-6T1:26:22","1960","12","06","01","26","22","44.645","6.639","3.93",""
"1960-12-8T5:38:9","1960","12","08","05","38","09","43.753","12.566","4.16",""
"1961-1-17T1:51:57","1961","01","17","01","51","57","46.033","7.467","4.30",""
"1961-3-15T1:50:0","1961","03","15","01","50","00","46.626","10.703","4.24",""
"1961-3-23T1:1:0","1961","03","23","01","01","00","43.362","12.544","4.96",""
"1961-3-24T10:36:0","1961","03","24","10","36","00","38.174","15.654","4.62",""
"1961-4-6T11:34:42","1961","04","06","11","34","42","41.986","13.378","4.55",""
"1961-4-10T6:56:0","1961","04","10","06","56","00","42.020","13.037","4.55",""
"1961-4-12T0:44:0","1961","04","12","00","44","00","42.026","13.049","4.62",""
"1961-5-8T22:45:51","1961","05","08","22","45","51","44.134","11.962","4.37",""
"1961-8-3T10:26:29","1961","08","03","10","26","29","44.180","10.199","4.18",""
"1961-8-9T13:0:0","1961","08","09","13","00","00","46.810","10.350","4.90",""
"1961-8-13T22:34:18","1961","08","13","22","34","18","44.739","10.229","4.37",""
"1961-8-14T1:3:2","1961","08","14","01","03","02","44.812","10.153","4.47",""
"1961-8-25T12:22:0","1961","08","25","12","22","00","47.380","10.560","4.40",""
"1961-10-31T13:37:0","1961","10","31","13","37","00","42.407","13.064","5.09",""
"1961-11-23T1:12:5","1961","11","23","01","12","05","45.760","9.589","4.86",""
"1962-1-19T5:1:25","1962","01","19","05","01","25","41.679","15.717","4.42",""
"1962-1-23T17:31:0","1962","01","23","17","31","00","43.921","12.806","4.35",""
"1962-5-11T1:5:31","1962","05","11","01","05","31","44.168","11.176","4.69",""
"1962-6-25T16:35:50","1962","06","25","16","35","50","42.833","13.050","4.07",""
"1962-8-21T18:9:6.35","1962","08","21","18","09","06","41.248","15.069","5.68",""
"1962-8-21T18:19:0","1962","08","21","18","19","00","41.230","14.953","6.15",""
"1962-8-21T18:44:56.15","1962","08","21","18","44","56","41.158","15.065","5.34",""
"1962-8-30T6:27:7","1962","08","30","06","27","07","43.877","12.144","4.76",""
"1962-8-30T12:10:0","1962","08","30","12","10","00","42.734","12.989","5.02",""
"1962-9-16T14:49:45","1962","09","16","14","49","45","43.545","11.350","4.54",""
"1962-10-5T23:0:43","1962","10","05","23","00","43","43.159","13.197","4.35",""
"1962-10-20T9:27:0","1962","10","20","09","27","00","42.751","12.706","5.34",""
"1962-12-14T13:35:0","1962","12","14","13","35","00","41.689","13.743","4.40",""
"1963-1-8T13:51:0","1963","01","08","13","51","00","44.358","10.299","4.16",""
"1963-1-14T20:22:9","1963","01","14","20","22","09","46.440","13.571","4.63",""
"1963-1-25T5:27:0","1963","01","25","05","27","00","43.036","13.181","4.31",""
"1963-2-2T19:34:0","1963","02","02","19","34","00","42.397","13.038","4.64",""
"1963-2-3T10:5:0","1963","02","03","10","05","00","43.442","12.436","3.70",""
"1963-2-4T15:0:0","1963","02","04","15","00","00","40.786","15.218","4.40",""
"1963-2-13T12:45:0","1963","02","13","12","45","00","40.658","15.782","5.19",""
"1963-3-4T22:30:0","1963","03","04","22","30","00","45.419","11.121","4.41",""
"1963-4-5T13:49:42","1963","04","05","13","49","42","44.826","11.265","3.93",""
"1963-5-19T10:0:5","1963","05","19","10","00","05","46.100","14.800","5.10",""
"1963-5-19T22:45:0","1963","05","19","22","45","00","42.786","13.035","4.74",""
"1963-6-13T8:37:40","1963","06","13","08","37","40","38.566","14.825","4.67",""
"1963-6-27T0:11:42","1963","06","27","00","11","42","44.892","6.596","3.89",""
"1963-7-19T5:45:26.5","1963","07","19","05","45","26","43.330","8.110","",""
"1963-7-19T5:46:1.5","1963","07","19","05","46","02","43.340","8.120","5.95",""
"1963-7-21T11:9:0","1963","07","21","11","09","00","42.622","13.323","4.71",""
"1963-7-27T5:58:22","1963","07","27","05","58","22","43.560","8.130","4.98",""
"1963-8-9T6:5:0","1963","08","09","06","05","00","44.416","11.977","5.23",""
"1963-9-2T0:24:5","1963","09","02","00","24","05","42.383","12.259","4.47",""
"1963-9-30T22:25:0","1963","09","30","22","25","00","37.500","15.800","5.05",""
"1963-10-5T11:57:39","1963","10","05","11","57","39","44.320","10.296","3.70",""
"1963-11-4T15:46:0","1963","11","04","15","46","00","44.681","10.873","4.16",""
"1963-11-12T8:22:33","1963","11","12","08","22","33","39.565","16.268","4.31",""
"1963-11-15T5:15:46","1963","11","15","05","15","46","46.060","14.780","4.63",""
"1964-2-18T6:58:28","1964","02","18","06","58","28","41.146","15.049","4.44",""
"1964-3-18T16:43:20.79","1964","03","18","16","43","21","45.590","14.300","4.36",""
"1964-5-2T11:32:0","1964","05","02","11","32","00","36.976","14.957","4.20",""
"1964-5-21T7:29:42","1964","05","21","07","29","42","43.335","12.905","3.70",""
"1964-5-28T20:52:3","1964","05","28","20","52","03","46.683","9.033","4.30",""
"1964-6-4T0:31:59","1964","06","04","00","31","59","40.348","15.678","4.59",""
"1964-6-23T6:38:49","1964","06","23","06","38","49","43.500","14.500","4.68",""
"1964-8-2T10:40:0","1964","08","02","10","40","00","42.835","13.036","4.53",""
"1964-9-5T21:9:0","1964","09","05","21","09","00","44.138","11.233","4.35",""
"1964-10-4T1:46:50.4","1964","10","04","01","46","50","39.120","15.450","4.26",""
"1965-1-4T12:0:0","1965","01","04","12","00","00","46.384","12.883","3.70",""
"1965-3-13T20:22:48","1965","03","13","20","22","48","44.060","7.133","4.18",""
"1965-4-12T13:6:38.4","1965","04","12","13","06","38","39.100","14.100","4.36",""
"1965-4-19T2:27:4.4","1965","04","19","02","27","04","46.280","12.590","",""
"1965-5-10T5:1:54","1965","05","10","05","01","54","44.297","10.201","4.29",""
"1965-5-29T13:39:46","1965","05","29","13","39","46","42.894","12.752","4.32",""
"1965-5-31T9:22:17","1965","05","31","09","22","17","42.929","12.693","4.48",""
"1965-5-31T11:15:35","1965","05","31","11","15","35","42.700","13.000","4.57",""
"1965-7-8T23:20:1.6","1965","07","08","23","20","02","47.330","11.300","4.26",""
"1965-7-23T23:14:25","1965","07","23","23","14","25","44.377","9.882","4.16",""
"1965-8-4T11:49:53","1965","08","04","11","49","53","43.695","12.112","4.48",""
"1965-8-19T19:14:25","1965","08","19","19","14","25","46.278","12.999","4.83",""
"1965-8-19T19:41:56.7","1965","08","19","19","41","57","46.290","12.950","",""
"1965-10-1T18:38:30","1965","10","01","18","38","30","39.393","16.217","3.93",""
"1965-10-24T12:16:57","1965","10","24","12","16","57","46.300","7.400","4.40",""
"1965-11-9T15:35:0","1965","11","09","15","35","00","44.373","10.355","4.17",""
"1965-11-12T7:16:56","1965","11","12","07","16","56","42.100","13.500","4.39",""
"1965-12-18T9:22:25","1965","12","18","09","22","25","44.270","12.021","4.54",""
"1966-1-23T1:31:29","1966","01","23","01","31","29","45.947","12.323","4.02",""
"1966-2-2T2:25:22.09","1966","02","02","02","25","22","46.320","12.770","",""
"1966-4-7T19:38:59","1966","04","07","19","38","59","44.243","7.408","4.51",""
"1966-6-19T4:12:11","1966","06","19","04","12","11","46.100","14.200","4.07",""
"1966-7-6T4:24:0","1966","07","06","04","24","00","40.956","16.194","4.26",""
"1966-7-10T13:30:13.09","1966","07","10","13","30","13","46.400","13.450","",""
"1966-10-4T4:51:51","1966","10","04","04","51","51","40.650","15.731","4.16",""
"1966-10-16T9:48:29","1966","10","16","09","48","29","41.660","13.572","4.18",""
"1966-10-20T9:38:35.4","1966","10","20","09","38","35","44.130","12.270","4.36",""
"1967-1-5T16:35:1","1967","01","05","16","35","01","46.116","6.495","3.89",""
"1967-2-14T14:42:26.2","1967","02","14","14","42","26","38.450","15.060","4.26",""
"1967-4-3T16:36:18","1967","04","03","16","36","18","44.730","10.602","4.44",""
"1967-4-12T18:34:20","1967","04","12","18","34","20","46.300","7.200","4.36",""
"1967-5-15T10:3:34","1967","05","15","10","03","34","44.435","10.400","4.07",""
"1967-6-17T15:42:58","1967","06","17","15","42","58","41.594","15.790","4.46",""
"1967-8-14T10:16:18","1967","08","14","10","16","18","46.950","10.350","3.90",""
"1967-8-15T7:6:30.3","1967","08","15","07","06","30","38.710","15.280","4.57",""
"1967-9-7T14:9:3.6","1967","09","07","14","09","04","37.850","15.240","4.36",""
"1967-10-1T22:45:45","1967","10","01","22","45","45","43.922","11.017","4.04",""
"1967-10-2T20:13:3","1967","10","02","20","13","03","41.511","13.715","4.45",""
"1967-10-5T22:49:0","1967","10","05","22","49","00","41.249","14.043","4.86",""
"1967-10-8T15:27:15","1967","10","08","15","27","15","46.500","7.100","4.46",""
"1967-10-31T21:8:7","1967","10","31","21","08","07","37.862","14.413","5.33",""
"1967-12-3T19:49:46","1967","12","03","19","49","46","42.400","13.200","4.46",""
"1967-12-3T21:29:59","1967","12","03","21","29","59","42.312","13.512","4.37",""
"1967-12-9T3:9:56","1967","12","09","03","09","56","42.000","16.410","4.36",""
"1967-12-30T4:19:0","1967","12","30","04","19","00","44.604","11.997","5.05",""
"1968-1-4T10:23:0","1968","01","04","10","23","00","42.341","12.627","4.53",""
"1968-1-11T17:8:9","1968","01","11","17","08","09","44.279","11.909","4.44",""
"1968-1-14T12:28:24","1968","01","14","12","28","24","37.850","13.020","5.10",""
"1968-1-14T13:15:42","1968","01","14","13","15","42","37.680","12.960","4.90",""
"1968-1-14T15:48:33.3","1968","01","14","15","48","33","37.900","13.030","4.84",""
"1968-1-15T1:33:2","1968","01","15","01","33","02","37.756","12.995","5.37",""
"1968-1-15T2:1:9","1968","01","15","02","01","09","37.756","12.981","6.41",""
"1968-1-15T3:18:41.5","1968","01","15","03","18","42","37.860","13.030","4.57",""
"1968-1-15T13:42:3","1968","01","15","13","42","03","37.780","12.920","5.53",""
"1968-1-15T14:59:43","1968","01","15","14","59","43","37.600","13.100","4.79",""
"1968-1-15T18:22:53","1968","01","15","18","22","53","37.730","13.010","4.46",""
"1968-1-15T22:19:57","1968","01","15","22","19","57","37.720","12.940","4.79",""
"1968-1-16T0:54:5","1968","01","16","00","54","05","37.660","12.880","4.79",""
"1968-1-16T13:10:32.3","1968","01","16","13","10","32","37.780","12.930","4.57",""
"1968-1-16T16:42:46","1968","01","16","16","42","46","37.860","12.990","5.45",""
"1968-1-21T2:39:3","1968","01","21","02","39","03","37.980","12.900","4.36",""
"1968-1-25T9:56:46","1968","01","25","09","56","46","37.710","13.060","5.37",""
"1968-1-25T10:4:20.3","1968","01","25","10","04","20","37.900","12.900","4.26",""
"1968-1-25T14:35:32","1968","01","25","14","35","32","37.780","12.940","4.46",""
"1968-1-26T8:2:18","1968","01","26","08","02","18","37.690","12.830","4.79",""
"1968-1-29T3:14:47","1968","01","29","03","14","47","43.619","13.513","4.16",""
"1968-2-5T11:17:40.1","1968","02","05","11","17","40","37.990","12.800","4.36",""
"1968-2-12T10:18:50","1968","02","12","10","18","50","37.960","17.870","5.40",""
"1968-2-12T16:26:4","1968","02","12","16","26","04","37.860","12.980","4.66",""
"1968-3-4T23:37:54","1968","03","04","23","37","54","37.700","12.900","4.46",""
"1968-3-22T19:29:58","1968","03","22","19","29","58","40.086","15.871","4.21",""
"1968-4-18T19:38:15","1968","04","18","19","38","15","44.051","8.037","4.93",""
"1968-4-21T21:9:48","1968","04","21","21","09","48","39.820","14.880","4.26",""
"1968-5-19T9:37:32","1968","05","19","09","37","32","38.520","14.820","4.90",""
"1968-6-7T9:34:46","1968","06","07","09","34","46","44.750","10.320","",""
"1968-6-16T13:3:22","1968","06","16","13","03","22","37.780","14.650","5.15",""
"1968-6-18T5:27:0","1968","06","18","05","27","00","45.684","7.768","4.86",""
"1968-6-22T12:21:37","1968","06","22","12","21","37","45.879","10.996","4.74",""
"1968-6-22T12:37:49.34","1968","06","22","12","37","49","45.840","11.210","4.07",""
"1968-6-26T3:15:0","1968","06","26","03","15","00","43.298","11.280","4.19",""
"1968-6-27T15:43:40","1968","06","27","15","43","40","46.317","6.761","4.60",""
"1968-7-17T19:11:10","1968","07","17","19","11","10","38.625","16.129","4.30",""
"1968-8-16T21:33:47","1968","08","16","21","33","47","46.300","14.100","4.63",""
"1968-8-19T0:36:43","1968","08","19","00","36","43","46.327","6.723","4.70",""
"1968-9-1T5:2:38","1968","09","01","05","02","38","37.686","12.887","4.61",""
"1968-9-7T16:49:57","1968","09","07","16","49","57","44.201","8.361","4.39",""
"1968-9-17T12:16:37.8","1968","09","17","12","16","38","45.360","12.770","4.16",""
"1968-10-1T16:31:3.2","1968","10","01","16","31","03","40.190","15.390","4.36",""
"1968-11-21T22:50:3","1968","11","21","22","50","03","46.283","6.717","4.32",""
"1969-1-6T22:3:28","1969","01","06","22","03","28","44.049","10.727","4.67",""
"1969-1-10T16:17:32","1969","01","10","16","17","32","44.390","11.983","4.38",""
"1969-2-15T8:54:39","1969","02","15","08","54","39","44.057","11.367","4.56",""
"1969-3-29T1:43:38.7","1969","03","29","01","43","39","40.040","15.100","4.68",""
"1969-4-2T1:38:2.2","1969","04","02","01","38","02","38.980","15.240","4.79",""
"1969-4-17T9:12:0","1969","04","17","09","12","00","41.550","13.789","4.59",""
"1969-5-21T9:3:58","1969","05","21","09","03","58","40.294","15.004","4.19",""
"1969-6-24T13:25:18","1969","06","24","13","25","18","44.731","10.139","4.21",""
"1969-7-2T7:55:0","1969","07","02","07","55","00","42.168","12.002","4.77",""
"1969-7-2T8:2:57","1969","07","02","08","02","57","42.000","11.800","4.46",""
"1969-7-2T10:31:21","1969","07","02","10","31","21","39.510","16.640","4.57",""
"1969-8-9T9:20:57","1969","08","09","09","20","57","43.760","11.962","4.20",""
"1969-8-11T13:55:0","1969","08","11","13","55","00","43.036","12.227","4.70",""
